channel,date,is_release,hour,messages
#ubuntu-it,2016-08-11,False,15,5
#ubuntu-it,2016-08-11,False,16,0
#ubuntu-it,2016-08-11,False,17,11
#ubuntu-it,2016-08-11,False,18,38
#ubuntu-it,2016-08-11,False,19,82
#ubuntu-it,2016-08-11,False,20,24
#ubuntu-it,2016-08-11,False,21,0
#ubuntu-it,2016-08-11,False,22,0
#ubuntu-it,2016-08-11,False,23,22
#ubuntu-it,2016-08-18,False,0,0
#ubuntu-it,2016-08-18,False,1,0
#ubuntu-it,2016-08-18,False,2,0
#ubuntu-it,2016-08-18,False,3,0
#ubuntu-it,2016-08-18,False,4,0
#ubuntu-it,2016-08-18,False,5,0
#ubuntu-it,2016-08-18,False,6,0
#ubuntu-it,2016-08-18,False,7,0
#ubuntu-it,2016-08-18,False,8,9
#ubuntu-it,2016-08-18,False,9,20
#ubuntu-it,2016-08-18,False,10,18
#ubuntu-it,2016-08-18,False,11,41
#ubuntu-it,2016-08-18,False,12,9
#ubuntu-it,2016-08-18,False,13,0
#ubuntu-it,2016-08-18,False,14,0
#ubuntu-it,2016-08-18,False,15,5
#ubuntu-it,2016-08-18,False,16,2
#ubuntu-it,2016-08-18,False,17,0
#ubuntu-it,2016-08-18,False,18,2
#ubuntu-it,2016-08-18,False,19,0
#ubuntu-it,2016-08-18,False,20,0
#ubuntu-it,2016-08-18,False,21,0
#ubuntu-it,2016-08-18,False,22,0
#ubuntu-it,2016-08-18,False,23,0
#ubuntu-it,2016-08-25,False,0,0
#ubuntu-it,2016-08-25,False,1,0
#ubuntu-it,2016-08-25,False,2,0
#ubuntu-it,2016-08-25,False,3,0
#ubuntu-it,2016-08-25,False,4,0
#ubuntu-it,2016-08-25,False,5,3
#ubuntu-it,2016-08-25,False,6,0
#ubuntu-it,2016-08-25,False,7,0
#ubuntu-it,2016-08-25,False,8,40
#ubuntu-it,2016-08-25,False,9,21
#ubuntu-it,2016-08-25,False,10,0
#ubuntu-it,2016-08-25,False,11,14
#ubuntu-it,2016-08-25,False,12,13
#ubuntu-it,2016-08-25,False,13,59
#ubuntu-it,2016-08-25,False,14,42
#ubuntu-it,2016-08-25,False,15,103
#ubuntu-it,2016-08-25,False,16,52
#ubuntu-it,2016-08-25,False,17,78
#ubuntu-it,2016-08-25,False,18,62
#ubuntu-it,2016-08-25,False,19,24
#ubuntu-it,2016-08-25,False,20,78
#ubuntu-it,2016-08-25,False,21,154
#ubuntu-it,2016-08-25,False,22,31
#ubuntu-it,2016-08-25,False,23,0
#ubuntu-it,2016-09-01,False,0,0
#ubuntu-it,2016-09-01,False,1,0
#ubuntu-it,2016-09-01,False,2,0
#ubuntu-it,2016-09-01,False,3,0
#ubuntu-it,2016-09-01,False,4,0
#ubuntu-it,2016-09-01,False,5,0
#ubuntu-it,2016-09-01,False,6,1
#ubuntu-it,2016-09-01,False,7,0
#ubuntu-it,2016-09-01,False,8,4
#ubuntu-it,2016-09-01,False,9,63
#ubuntu-it,2016-09-01,False,10,26
#ubuntu-it,2016-09-01,False,11,15
#ubuntu-it,2016-09-01,False,12,11
#ubuntu-it,2016-09-01,False,13,39
#ubuntu-it,2016-09-01,False,14,122
#ubuntu-it,2016-09-01,False,15,89
#ubuntu-it,2016-09-01,False,16,74
#ubuntu-it,2016-09-01,False,17,2
#ubuntu-it,2016-09-01,False,18,27
#ubuntu-it,2016-09-01,False,19,83
#ubuntu-it,2016-09-01,False,20,4
#ubuntu-it,2016-09-01,False,21,82
#ubuntu-it,2016-09-01,False,22,23
#ubuntu-it,2016-09-01,False,23,55
#ubuntu-it,2016-09-08,False,0,0
#ubuntu-it,2016-09-08,False,1,0
#ubuntu-it,2016-09-08,False,2,0
#ubuntu-it,2016-09-08,False,3,0
#ubuntu-it,2016-09-08,False,4,0
#ubuntu-it,2016-09-08,False,5,0
#ubuntu-it,2016-09-08,False,6,2
#ubuntu-it,2016-09-08,False,7,25
#ubuntu-it,2016-09-08,False,8,18
#ubuntu-it,2016-09-08,False,9,6
#ubuntu-it,2016-09-08,False,10,2
#ubuntu-it,2016-09-08,False,11,0
#ubuntu-it,2016-09-08,False,12,9
#ubuntu-it,2016-09-08,False,13,0
#ubuntu-it,2016-09-08,False,14,6
#ubuntu-it,2016-09-08,False,15,0
#ubuntu-it,2016-09-08,False,16,1
#ubuntu-it,2016-09-08,False,17,0
#ubuntu-it,2016-09-08,False,18,0
#ubuntu-it,2016-09-08,False,19,2
#ubuntu-it,2016-09-08,False,20,0
#ubuntu-it,2016-09-08,False,21,6
#ubuntu-it,2016-09-08,False,22,0
#ubuntu-it,2016-09-08,False,23,0
#ubuntu-it,2016-09-15,False,0,0
#ubuntu-it,2016-09-15,False,1,0
#ubuntu-it,2016-09-15,False,2,0
#ubuntu-it,2016-09-15,False,3,0
#ubuntu-it,2016-09-15,False,4,0
#ubuntu-it,2016-09-15,False,5,0
#ubuntu-it,2016-09-15,False,6,0
#ubuntu-it,2016-09-15,False,7,2
#ubuntu-it,2016-09-15,False,8,27
#ubuntu-it,2016-09-15,False,9,36
#ubuntu-it,2016-09-15,False,10,81
#ubuntu-it,2016-09-15,False,11,104
#ubuntu-it,2016-09-15,False,12,0
#ubuntu-it,2016-09-15,False,13,88
#ubuntu-it,2016-09-15,False,14,45
#ubuntu-it,2016-09-15,False,15,82
#ubuntu-it,2016-09-15,False,16,39
#ubuntu-it,2016-09-15,False,17,1
#ubuntu-it,2016-09-15,False,18,16
#ubuntu-it,2016-09-15,False,19,6
#ubuntu-it,2016-09-15,False,20,2
#ubuntu-it,2016-09-15,False,21,60
#ubuntu-it,2016-09-15,False,22,0
#ubuntu-it,2016-09-15,False,23,0
#ubuntu-it,2016-09-22,False,0,0
#ubuntu-it,2016-09-22,False,1,0
#ubuntu-it,2016-09-22,False,2,0
#ubuntu-it,2016-09-22,False,3,0
#ubuntu-it,2016-09-22,False,4,0
#ubuntu-it,2016-09-22,False,5,0
#ubuntu-it,2016-09-22,False,6,0
#ubuntu-it,2016-09-22,False,7,0
#ubuntu-it,2016-09-22,False,8,34
#ubuntu-it,2016-09-22,False,9,69
#ubuntu-it,2016-09-22,False,10,26
#ubuntu-it,2016-09-22,False,11,0
#ubuntu-it,2016-09-22,False,12,4
#ubuntu-it,2016-09-22,False,13,14
#ubuntu-it,2016-09-22,False,14,74
#ubuntu-it,2016-09-22,False,15,76
#ubuntu-it,2016-09-22,False,16,36
#ubuntu-it,2016-09-22,False,17,0
#ubuntu-it,2016-09-22,False,18,62
#ubuntu-it,2016-09-22,False,19,70
#ubuntu-it,2016-09-22,False,20,84
#ubuntu-it,2016-09-22,False,21,0
#ubuntu-it,2016-09-22,False,22,1
#ubuntu-it,2016-09-22,False,23,0
#ubuntu-it,2016-09-29,False,0,0
#ubuntu-it,2016-09-29,False,1,0
#ubuntu-it,2016-09-29,False,2,0
#ubuntu-it,2016-09-29,False,3,0
#ubuntu-it,2016-09-29,False,4,0
#ubuntu-it,2016-09-29,False,5,0
#ubuntu-it,2016-09-29,False,6,0
#ubuntu-it,2016-09-29,False,7,0
#ubuntu-it,2016-09-29,False,8,0
#ubuntu-it,2016-09-29,False,9,0
#ubuntu-it,2016-09-29,False,10,42
#ubuntu-it,2016-09-29,False,11,44
#ubuntu-it,2016-09-29,False,12,31
#ubuntu-it,2016-09-29,False,13,37
#ubuntu-it,2016-09-29,False,14,5
#ubuntu-it,2016-09-29,False,15,20
#ubuntu-it,2016-09-29,False,16,0
#ubuntu-it,2016-09-29,False,17,3
#ubuntu-it,2016-09-29,False,18,7
#ubuntu-it,2016-09-29,False,19,22
#ubuntu-it,2016-09-29,False,20,6
#ubuntu-it,2016-09-29,False,21,3
#ubuntu-it,2016-09-29,False,22,4
#ubuntu-it,2016-09-29,False,23,0
#ubuntu-it,2016-10-06,False,0,0
#ubuntu-it,2016-10-06,False,1,0
#ubuntu-it,2016-10-06,False,2,0
#ubuntu-it,2016-10-06,False,3,0
#ubuntu-it,2016-10-06,False,4,0
#ubuntu-it,2016-10-06,False,5,0
#ubuntu-it,2016-10-06,False,6,0
#ubuntu-it,2016-10-06,False,7,4
#ubuntu-it,2016-10-06,False,8,2
#ubuntu-it,2016-10-06,False,9,2
#ubuntu-it,2016-10-06,False,10,27
#ubuntu-it,2016-10-06,False,11,5
#ubuntu-it,2016-10-06,False,12,34
#ubuntu-it,2016-10-06,False,13,0
#ubuntu-it,2016-10-06,False,14,0
#ubuntu-it,2016-10-06,False,15,6
#ubuntu-it,2016-10-06,False,16,0
#ubuntu-it,2016-10-06,False,17,0
#ubuntu-it,2016-10-06,False,18,0
#ubuntu-it,2016-10-06,False,19,0
#ubuntu-it,2016-10-06,False,20,0
#ubuntu-it,2016-10-06,False,21,8
#ubuntu-it,2016-10-06,False,22,2
#ubuntu-it,2016-10-06,False,23,0
#ubuntu-it,2016-10-13,True,0,0
#ubuntu-it,2016-10-13,True,1,0
#ubuntu-it,2016-10-13,True,2,0
#ubuntu-it,2016-10-13,True,3,0
#ubuntu-it,2016-10-13,True,4,0
#ubuntu-it,2016-10-13,True,5,0
#ubuntu-it,2016-10-13,True,6,4
#ubuntu-it,2016-10-13,True,7,17
#ubuntu-it,2016-10-13,True,8,10
#ubuntu-it,2016-10-13,True,9,2
#ubuntu-it,2016-10-13,True,10,0
#ubuntu-it,2016-10-13,True,11,0
#ubuntu-it,2016-10-13,True,12,0
#ubuntu-it,2016-10-13,True,13,0
#ubuntu-it,2016-10-13,True,14,3
#ubuntu-it,2016-10-13,True,15,63
#ubuntu-it,2016-10-13,True,16,24
#ubuntu-it,2016-10-13,True,17,4
#ubuntu-it,2016-10-13,True,18,1
#ubuntu-it,2016-10-13,True,19,107
#ubuntu-it,2016-10-13,True,20,184
#ubuntu-it,2016-10-13,True,21,177
#ubuntu-it,2016-10-13,True,22,0
#ubuntu-it,2016-10-13,True,23,4
#ubuntu-it,2016-10-20,False,0,0
#ubuntu-it,2016-10-20,False,1,0
#ubuntu-it,2016-10-20,False,2,0
#ubuntu-it,2016-10-20,False,3,0
#ubuntu-it,2016-10-20,False,4,0
#ubuntu-it,2016-10-20,False,5,0
#ubuntu-it,2016-10-20,False,6,0
#ubuntu-it,2016-10-20,False,7,9
#ubuntu-it,2016-10-20,False,8,51
#ubuntu-it,2016-10-20,False,9,141
#ubuntu-it,2016-10-20,False,10,43
#ubuntu-it,2016-10-20,False,11,49
#ubuntu-it,2016-10-20,False,12,26
#ubuntu-it,2016-10-20,False,13,4
#ubuntu-it,2016-10-20,False,14,43
#ubuntu-it,2016-10-20,False,15,45
#ubuntu-it,2016-10-20,False,16,19
#ubuntu-it,2016-10-20,False,17,56
#ubuntu-it,2016-10-20,False,18,17
#ubuntu-it,2016-10-20,False,19,39
#ubuntu-it,2016-10-20,False,20,36
#ubuntu-it,2016-10-20,False,21,0
#ubuntu-it,2016-10-20,False,22,28
#ubuntu-it,2016-10-20,False,23,74
#ubuntu-it,2016-10-27,False,0,0
#ubuntu-it,2016-10-27,False,1,0
#ubuntu-it,2016-10-27,False,2,0
#ubuntu-it,2016-10-27,False,3,0
#ubuntu-it,2016-10-27,False,4,0
#ubuntu-it,2016-10-27,False,5,0
#ubuntu-it,2016-10-27,False,6,0
#ubuntu-it,2016-10-27,False,7,0
#ubuntu-it,2016-10-27,False,8,23
#ubuntu-it,2016-10-27,False,9,23
#ubuntu-it,2016-10-27,False,10,0
#ubuntu-it,2016-10-27,False,11,2
#ubuntu-it,2016-10-27,False,12,0
#ubuntu-it,2016-10-27,False,13,9
#ubuntu-it,2016-10-27,False,14,34
#ubuntu-it,2016-10-27,False,15,23
#ubuntu-it,2016-10-27,False,16,3
#ubuntu-it,2016-10-27,False,17,22
#ubuntu-it,2016-10-27,False,18,107
#ubuntu-it,2016-10-27,False,19,2
#ubuntu-it,2016-10-27,False,20,54
#ubuntu-it,2016-10-27,False,21,0
#ubuntu-it,2016-10-27,False,22,1
#ubuntu-it,2016-10-27,False,23,0
#ubuntu-it,2016-11-03,False,0,0
#ubuntu-it,2016-11-03,False,1,0
#ubuntu-it,2016-11-03,False,2,0
#ubuntu-it,2016-11-03,False,3,0
#ubuntu-it,2016-11-03,False,4,0
#ubuntu-it,2016-11-03,False,5,0
#ubuntu-it,2016-11-03,False,6,0
#ubuntu-it,2016-11-03,False,7,0
#ubuntu-it,2016-11-03,False,8,0
#ubuntu-it,2016-11-03,False,9,44
#ubuntu-it,2016-11-03,False,10,61
#ubuntu-it,2016-11-03,False,11,30
#ubuntu-it,2016-11-03,False,12,2
#ubuntu-it,2016-11-03,False,13,48
#ubuntu-it,2016-11-03,False,14,43
#ubuntu-it,2016-11-03,False,15,61
#ubuntu-it,2016-11-03,False,16,6
#ubuntu-it,2016-11-03,False,17,0
#ubuntu-it,2016-11-03,False,18,5
#ubuntu-it,2016-11-03,False,19,0
#ubuntu-it,2016-11-03,False,20,46
#ubuntu-it,2016-11-03,False,21,90
#ubuntu-it,2016-11-03,False,22,28
#ubuntu-it,2016-11-03,False,23,50
#ubuntu-it,2016-11-10,False,0,0
#ubuntu-it,2016-11-10,False,1,0
#ubuntu-it,2016-11-10,False,2,0
#ubuntu-it,2016-11-10,False,3,0
#ubuntu-it,2016-11-10,False,4,0
#ubuntu-it,2016-11-10,False,5,0
#ubuntu-it,2016-11-10,False,6,0
#ubuntu-it,2016-11-10,False,7,0
#ubuntu-it,2016-11-10,False,8,41
#ubuntu-it,2016-11-10,False,9,22
#ubuntu-it,2016-11-10,False,10,18
#ubuntu-it,2016-11-10,False,11,22
#ubuntu-it,2016-11-10,False,12,2
#ubuntu-it,2016-11-10,False,13,20
#ubuntu-it,2016-11-10,False,14,1
#ubuntu-it,2016-11-10,False,15,0
#ubuntu-it,2016-11-10,False,16,0
#ubuntu-it,2016-11-10,False,17,7
#ubuntu-it,2016-11-10,False,18,1
#ubuntu-it,2016-11-10,False,19,0
#ubuntu-it,2016-11-10,False,20,9
#ubuntu-it,2016-11-10,False,21,9
#ubuntu-it,2016-11-10,False,22,74
#ubuntu-it,2016-11-10,False,23,62
#ubuntu-it,2016-11-17,False,0,0
#ubuntu-it,2016-11-17,False,1,0
#ubuntu-it,2016-11-17,False,2,0
#ubuntu-it,2016-11-17,False,3,0
#ubuntu-it,2016-11-17,False,4,0
#ubuntu-it,2016-11-17,False,5,0
#ubuntu-it,2016-11-17,False,6,0
#ubuntu-it,2016-11-17,False,7,0
#ubuntu-it,2016-11-17,False,8,4
#ubuntu-it,2016-11-17,False,9,0
#ubuntu-it,2016-11-17,False,10,14
#ubuntu-it,2016-11-17,False,11,2
#ubuntu-it,2016-11-17,False,12,36
#ubuntu-it,2016-11-17,False,13,3
#ubuntu-it,2016-11-17,False,14,3
#ubuntu-it,2016-11-17,False,15,11
#ubuntu-it,2016-11-17,False,16,8
#ubuntu-it,2016-11-17,False,17,119
#ubuntu-it,2016-11-17,False,18,26
#ubuntu-it,2016-11-17,False,19,0
#ubuntu-it,2016-11-17,False,20,0
#ubuntu-it,2016-11-17,False,21,49
#ubuntu-it,2016-11-17,False,22,12
#ubuntu-it,2016-11-17,False,23,14
#ubuntu-it,2016-11-24,False,0,0
#ubuntu-it,2016-11-24,False,1,0
#ubuntu-it,2016-11-24,False,2,0
#ubuntu-it,2016-11-24,False,3,0
#ubuntu-it,2016-11-24,False,4,0
#ubuntu-it,2016-11-24,False,5,0
#ubuntu-it,2016-11-24,False,6,0
#ubuntu-it,2016-11-24,False,7,0
#ubuntu-it,2016-11-24,False,8,0
#ubuntu-it,2016-11-24,False,9,148
#ubuntu-it,2016-11-24,False,10,51
#ubuntu-it,2016-11-24,False,11,24
#ubuntu-it,2016-11-24,False,12,127
#ubuntu-it,2016-11-24,False,13,9
#ubuntu-it,2016-11-24,False,14,0
#ubuntu-it,2016-11-24,False,15,1
#ubuntu-it,2016-11-24,False,16,61
#ubuntu-it,2016-11-24,False,17,111
#ubuntu-it,2016-11-24,False,18,82
#ubuntu-it,2016-11-24,False,19,105
#ubuntu-it,2016-11-24,False,20,79
#ubuntu-it,2016-11-24,False,21,68
#ubuntu-it,2016-11-24,False,22,113
#ubuntu-it,2016-11-24,False,23,0
#ubuntu-it,2016-12-01,False,0,0
#ubuntu-it,2016-12-01,False,1,0
#ubuntu-it,2016-12-01,False,2,0
#ubuntu-it,2016-12-01,False,3,0
#ubuntu-it,2016-12-01,False,4,0
#ubuntu-it,2016-12-01,False,5,0
#ubuntu-it,2016-12-01,False,6,0
#ubuntu-it,2016-12-01,False,7,3
#ubuntu-it,2016-12-01,False,8,0
#ubuntu-it,2016-12-01,False,9,0
#ubuntu-it,2016-12-01,False,10,20
#ubuntu-it,2016-12-01,False,11,2
#ubuntu-it,2016-12-01,False,12,3
#ubuntu-it,2016-12-01,False,13,14
#ubuntu-it,2016-12-01,False,14,0
#ubuntu-it,2016-12-01,False,15,0
#ubuntu-it,2016-12-01,False,16,5
#ubuntu-it,2016-12-01,False,17,0
#ubuntu-it,2016-12-01,False,18,4
#ubuntu-it,2016-12-01,False,19,0
#ubuntu-it,2016-12-01,False,20,86
#ubuntu-it,2016-12-01,False,21,15
#ubuntu-it,2016-12-01,False,22,12
#ubuntu-it,2016-12-01,False,23,0
#ubuntu-it,2016-12-08,False,0,0
#ubuntu-it,2016-12-08,False,1,0
#ubuntu-it,2016-12-08,False,2,0
#ubuntu-it,2016-12-08,False,3,0
#ubuntu-it,2016-12-08,False,4,0
#ubuntu-it,2016-12-08,False,5,0
#ubuntu-it,2016-12-08,False,6,0
#ubuntu-it,2016-12-08,False,7,0
#ubuntu-it,2016-12-08,False,8,9
#ubuntu-it,2016-12-08,False,9,0
#ubuntu-it,2016-12-08,False,10,128
#ubuntu-it,2016-12-08,False,11,128
#ubuntu-it,2016-12-08,False,12,147
#ubuntu-it,2016-12-08,False,13,227
#ubuntu-it,2016-12-08,False,14,129
#ubuntu-it,2016-12-08,False,15,82
#ubuntu-it,2016-12-08,False,16,50
#ubuntu-it,2016-12-08,False,17,4
#ubuntu-it,2016-12-08,False,18,0
#ubuntu-it,2016-12-08,False,19,0
#ubuntu-it,2016-12-08,False,20,0
#ubuntu-it,2016-12-08,False,21,3
#ubuntu-it,2016-12-08,False,22,0
#ubuntu-it,2016-12-08,False,23,0
#ubuntu-it,2016-12-15,False,0,0
#ubuntu-it,2016-12-15,False,1,0
#ubuntu-it,2016-12-15,False,2,0
#ubuntu-it,2016-12-15,False,3,0
#ubuntu-it,2016-12-15,False,4,0
#ubuntu-it,2016-12-15,False,5,0
#ubuntu-it,2016-12-15,False,6,0
#ubuntu-it,2016-12-15,False,7,0
#ubuntu-it,2016-12-15,False,8,0
#ubuntu-it,2016-12-15,False,9,67
#ubuntu-it,2016-12-15,False,10,11
#ubuntu-it,2016-12-15,False,11,2
#ubuntu-it,2016-12-15,False,12,8
#ubuntu-it,2016-12-15,False,13,0
#ubuntu-it,2016-12-15,False,14,13
#ubuntu-it,2016-12-15,False,15,17
#ubuntu-it,2016-12-15,False,16,2
#ubuntu-it,2016-12-15,False,17,109
#ubuntu-it,2016-12-15,False,18,87
#ubuntu-it,2016-12-15,False,19,14
#ubuntu-it,2016-12-15,False,20,1
#ubuntu-it,2016-12-15,False,21,9
#ubuntu-it,2016-12-15,False,22,16
#ubuntu-it,2016-12-15,False,23,10
#ubuntu-it,2016-12-22,False,0,0
#ubuntu-it,2016-12-22,False,1,0
#ubuntu-it,2016-12-22,False,2,0
#ubuntu-it,2016-12-22,False,3,0
#ubuntu-it,2016-12-22,False,4,0
#ubuntu-it,2016-12-22,False,5,0
#ubuntu-it,2016-12-22,False,6,0
#ubuntu-it,2016-12-22,False,7,0
#ubuntu-it,2016-12-22,False,8,1
#ubuntu-it,2016-12-22,False,9,24
#ubuntu-it,2016-12-22,False,10,0
#ubuntu-it,2016-12-22,False,11,98
#ubuntu-it,2016-12-22,False,12,4
#ubuntu-it,2016-12-22,False,13,0
#ubuntu-it,2016-12-22,False,14,0
#ubuntu-it,2016-12-22,False,15,0
#ubuntu-it,2016-12-22,False,16,0
#ubuntu-it,2016-12-22,False,17,2
#ubuntu-it,2016-12-22,False,18,16
#ubuntu-it,2016-12-22,False,19,61
#ubuntu-it,2016-12-22,False,20,20
#ubuntu-it,2016-12-22,False,21,89
#ubuntu-it,2016-12-22,False,22,79
#ubuntu-it,2016-12-22,False,23,25
#ubuntu-it,2016-12-29,False,0,0
#ubuntu-it,2016-12-29,False,1,0
#ubuntu-it,2016-12-29,False,2,0
#ubuntu-it,2016-12-29,False,3,0
#ubuntu-it,2016-12-29,False,4,0
#ubuntu-it,2016-12-29,False,5,0
#ubuntu-it,2016-12-29,False,6,0
#ubuntu-it,2016-12-29,False,7,0
#ubuntu-it,2016-12-29,False,8,0
#ubuntu-it,2016-12-29,False,9,0
#ubuntu-it,2016-12-29,False,10,0
#ubuntu-it,2016-12-29,False,11,0
#ubuntu-it,2016-12-29,False,12,7
#ubuntu-it,2016-12-29,False,13,3
#ubuntu-it,2016-12-29,False,14,10
#ubuntu-it,2016-12-29,False,15,4
#ubuntu-it,2016-12-29,False,16,1
#ubuntu-it,2016-12-29,False,17,1
#ubuntu-it,2016-12-29,False,18,2
#ubuntu-it,2016-12-29,False,19,2
#ubuntu-it,2016-12-29,False,20,1
#ubuntu-it,2016-12-29,False,21,0
#ubuntu-it,2016-12-29,False,22,0
#ubuntu-it,2016-12-29,False,23,0
#ubuntu-it,2017-01-05,False,0,0
#ubuntu-it,2017-01-05,False,1,0
#ubuntu-it,2017-01-05,False,2,0
#ubuntu-it,2017-01-05,False,3,0
#ubuntu-it,2017-01-05,False,4,0
#ubuntu-it,2017-01-05,False,5,0
#ubuntu-it,2017-01-05,False,6,0
#ubuntu-it,2017-01-05,False,7,0
#ubuntu-it,2017-01-05,False,8,18
#ubuntu-it,2017-01-05,False,9,30
#ubuntu-it,2017-01-05,False,10,14
#ubuntu-it,2017-01-05,False,11,2
#ubuntu-it,2017-01-05,False,12,19
#ubuntu-it,2017-01-05,False,13,0
#ubuntu-it,2017-01-05,False,14,6
#ubuntu-it,2017-01-05,False,15,102
#ubuntu-it,2017-01-05,False,16,38
#ubuntu-it,2017-01-05,False,17,0
#ubuntu-it,2017-01-05,False,18,3
#ubuntu-it,2017-01-05,False,19,0
#ubuntu-it,2017-01-05,False,20,18
#ubuntu-it,2017-01-05,False,21,2
#ubuntu-it,2017-01-05,False,22,0
#ubuntu-it,2017-01-05,False,23,0
#ubuntu-it,2017-01-12,False,0,0
#ubuntu-it,2017-01-12,False,1,0
#ubuntu-it,2017-01-12,False,2,0
#ubuntu-it,2017-01-12,False,3,0
#ubuntu-it,2017-01-12,False,4,0
#ubuntu-it,2017-01-12,False,5,0
#ubuntu-it,2017-01-12,False,6,0
#ubuntu-it,2017-01-12,False,7,0
#ubuntu-it,2017-01-12,False,8,24
#ubuntu-it,2017-01-12,False,9,78
#ubuntu-it,2017-01-12,False,10,31
#ubuntu-it,2017-01-12,False,11,0
#ubuntu-it,2017-01-12,False,12,2
#ubuntu-it,2017-01-12,False,13,1
#ubuntu-it,2017-01-12,False,14,3
#ubuntu-it,2017-01-12,False,15,15
#ubuntu-it,2017-01-12,False,16,0
#ubuntu-it,2017-01-12,False,17,19
#ubuntu-it,2017-01-12,False,18,28
#ubuntu-it,2017-01-12,False,19,1
#ubuntu-it,2017-01-12,False,20,2
#ubuntu-it,2017-01-12,False,21,41
#ubuntu-it,2017-01-12,False,22,4
#ubuntu-it,2017-01-12,False,23,4
#ubuntu-it,2017-01-19,False,0,0
#ubuntu-it,2017-01-19,False,1,0
#ubuntu-it,2017-01-19,False,2,0
#ubuntu-it,2017-01-19,False,3,0
#ubuntu-it,2017-01-19,False,4,0
#ubuntu-it,2017-01-19,False,5,0
#ubuntu-it,2017-01-19,False,6,0
#ubuntu-it,2017-01-19,False,7,0
#ubuntu-it,2017-01-19,False,8,72
#ubuntu-it,2017-01-19,False,9,40
#ubuntu-it,2017-01-19,False,10,59
#ubuntu-it,2017-01-19,False,11,15
#ubuntu-it,2017-01-19,False,12,62
#ubuntu-it,2017-01-19,False,13,3
#ubuntu-it,2017-01-19,False,14,21
#ubuntu-it,2017-01-19,False,15,18
#ubuntu-it,2017-01-19,False,16,5
#ubuntu-it,2017-01-19,False,17,1
#ubuntu-it,2017-01-19,False,18,5
#ubuntu-it,2017-01-19,False,19,1
#ubuntu-it,2017-01-19,False,20,0
#ubuntu-it,2017-01-19,False,21,6
#ubuntu-it,2017-01-19,False,22,1
#ubuntu-it,2017-01-19,False,23,0
#ubuntu-it,2017-01-26,False,0,0
#ubuntu-it,2017-01-26,False,1,0
#ubuntu-it,2017-01-26,False,2,2
#ubuntu-it,2017-01-26,False,3,0
#ubuntu-it,2017-01-26,False,4,0
#ubuntu-it,2017-01-26,False,5,0
#ubuntu-it,2017-01-26,False,6,0
#ubuntu-it,2017-01-26,False,7,3
#ubuntu-it,2017-01-26,False,8,1
#ubuntu-it,2017-01-26,False,9,0
#ubuntu-it,2017-01-26,False,10,0
#ubuntu-it,2017-01-26,False,11,0
#ubuntu-it,2017-01-26,False,12,0
#ubuntu-it,2017-01-26,False,13,0
#ubuntu-it,2017-01-26,False,14,18
#ubuntu-it,2017-01-26,False,15,27
#ubuntu-it,2017-01-26,False,16,0
#ubuntu-it,2017-01-26,False,17,0
#ubuntu-it,2017-01-26,False,18,20
#ubuntu-it,2017-01-26,False,19,0
#ubuntu-it,2017-01-26,False,20,30
#ubuntu-it,2017-01-26,False,21,45
#ubuntu-it,2017-01-26,False,22,0
#ubuntu-it,2017-01-26,False,23,0
#ubuntu-it,2017-02-02,False,0,0
#ubuntu-it,2017-02-02,False,1,0
#ubuntu-it,2017-02-02,False,2,0
#ubuntu-it,2017-02-02,False,3,0
#ubuntu-it,2017-02-02,False,4,0
#ubuntu-it,2017-02-02,False,5,0
#ubuntu-it,2017-02-02,False,6,0
#ubuntu-it,2017-02-02,False,7,0
#ubuntu-it,2017-02-02,False,8,0
#ubuntu-it,2017-02-02,False,9,77
#ubuntu-it,2017-02-02,False,10,21
#ubuntu-it,2017-02-02,False,11,0
#ubuntu-it,2017-02-02,False,12,0
#ubuntu-it,2017-02-02,False,13,6
#ubuntu-it,2017-02-02,False,14,1
#ubuntu-it,2017-02-02,False,15,0
#ubuntu-it,2017-02-02,False,16,0
#ubuntu-it,2017-02-02,False,17,0
#ubuntu-it,2017-02-02,False,18,0
#ubuntu-it,2017-02-02,False,19,5
#ubuntu-it,2017-02-02,False,20,14
#ubuntu-it,2017-02-02,False,21,7
#ubuntu-it,2017-02-02,False,22,71
#ubuntu-it,2017-02-02,False,23,0
#ubuntu-it,2017-02-09,False,0,0
#ubuntu-it,2017-02-09,False,1,0
#ubuntu-it,2017-02-09,False,2,0
#ubuntu-it,2017-02-09,False,3,0
#ubuntu-it,2017-02-09,False,4,0
#ubuntu-it,2017-02-09,False,5,0
#ubuntu-it,2017-02-09,False,6,0
#ubuntu-it,2017-02-09,False,7,0
#ubuntu-it,2017-02-09,False,8,3
#ubuntu-it,2017-02-09,False,9,0
#ubuntu-it,2017-02-09,False,10,44
#ubuntu-it,2017-02-09,False,11,4
#ubuntu-it,2017-02-09,False,12,1
#ubuntu-it,2017-02-09,False,13,14
#ubuntu-it,2017-02-09,False,14,18
#ubuntu-it,2017-02-09,False,15,21
#ubuntu-it,2017-02-09,False,16,5
#ubuntu-it,2017-02-09,False,17,0
#ubuntu-it,2017-02-09,False,18,5
#ubuntu-it,2017-02-09,False,19,3
#ubuntu-it,2017-02-09,False,20,16
#ubuntu-it,2017-02-09,False,21,131
#ubuntu-it,2017-02-09,False,22,25
#ubuntu-it,2017-02-09,False,23,0
#ubuntu-it,2017-02-16,False,0,96
#ubuntu-it,2017-02-16,False,1,0
